DIST,AMP,TEMP,VOLT,Timestamp
-0003,0312,1201,106,2024-12-30 03:32:44.559444
21180,0309,1201,106,2024-12-30 03:32:44.575599
11336,0000,1201,106,2024-12-30 03:32:44.591395
30001,0000,1201,106,2024-12-30 03:32:44.607351
04114,0000,1201,106,2024-12-30 03:32:44.639245
03660,0000,1201,106,2024-12-30 03:32:44.655417
19789,0000,1202,106,2024-12-30 03:32:44.671426
39521,0000,1201,106,2024-12-30 03:32:44.687382
41799,0001,1201,106,2024-12-30 03:32:44.703321
01449,0000,1201,106,2024-12-30 03:32:44.719280
40966,0000,1201,106,2024-12-30 03:32:44.735257
29346,0000,1201,106,2024-12-30 03:32:44.751273
08968,0000,1201,106,2024-12-30 03:32:44.767256
03067,0000,1201,106,2024-12-30 03:32:44.798883
07543,0000,1201,106,2024-12-30 03:32:44.815265
06677,0000,1201,106,2024-12-30 03:32:44.831246
28998,0000,1201,106,2024-12-30 03:32:44.847235
17036,0000,1201,106,2024-12-30 03:32:44.863234
46474,0000,1201,106,2024-12-30 03:32:44.879225
03328,0000,1201,106,2024-12-30 03:32:44.895227
46431,0000,1201,106,2024-12-30 03:32:44.911222
02073,0000,1201,106,2024-12-30 03:32:44.927220
04520,0000,1201,106,2024-12-30 03:32:44.958532
15706,0000,1201,106,2024-12-30 03:32:44.975210
05130,0000,1201,106,2024-12-30 03:32:44.991207
36023,0000,1201,106,2024-12-30 03:32:45.007202
04600,0000,1201,106,2024-12-30 03:32:45.023212
18524,0000,1201,106,2024-12-30 03:32:45.039191
26486,0000,1201,106,2024-12-30 03:32:45.055201
03882,0000,1201,106,2024-12-30 03:32:45.071222
13656,0000,1202,106,2024-12-30 03:32:45.087195
17907,0000,1201,106,2024-12-30 03:32:45.103193
12654,0000,1201,106,2024-12-30 03:32:45.134922
10032,0000,1201,106,2024-12-30 03:32:45.151186
39353,0000,1201,106,2024-12-30 03:32:45.167176
04285,0000,1202,106,2024-12-30 03:32:45.183177
03768,0000,1201,106,2024-12-30 03:32:45.199172
03339,0000,1201,106,2024-12-30 03:32:45.215169
05855,0000,1201,106,2024-12-30 03:32:45.231168
00549,0000,1201,106,2024-12-30 03:32:45.247172
00373,0000,1201,106,2024-12-30 03:32:45.263158
27320,0000,1201,106,2024-12-30 03:32:45.294562
06037,0000,1201,106,2024-12-30 03:32:45.311163
63434,0000,1201,106,2024-12-30 03:32:45.327150
18509,0000,1201,106,2024-12-30 03:32:45.343147
02095,0000,1201,106,2024-12-30 03:32:45.359138
19040,0000,1201,106,2024-12-30 03:32:45.375130
03963,0000,1201,106,2024-12-30 03:32:45.391137
03289,0000,1201,106,2024-12-30 03:32:45.407131
42962,0000,1201,106,2024-12-30 03:32:45.423136
02356,0000,1201,106,2024-12-30 03:32:45.439133
03836,0000,1201,106,2024-12-30 03:32:45.470950
03556,0000,1201,106,2024-12-30 03:32:45.487121
03590,0000,1201,106,2024-12-30 03:32:45.503127
24016,0000,1201,106,2024-12-30 03:32:45.519115
64079,0000,1201,106,2024-12-30 03:32:45.535113
39896,0000,1201,106,2024-12-30 03:32:45.551104
02925,0000,1201,106,2024-12-30 03:32:45.567107
19256,0000,1201,106,2024-12-30 03:32:45.583102
18976,0000,1201,106,2024-12-30 03:32:45.599104
49909,0000,1201,106,2024-12-30 03:32:45.630587
06966,0000,1201,106,2024-12-30 03:32:45.647086
06202,0000,1201,106,2024-12-30 03:32:45.663091
03003,0000,1201,106,2024-12-30 03:32:45.679087
10364,0000,1201,106,2024-12-30 03:32:45.695082
05108,0000,1201,106,2024-12-30 03:32:45.711070
10682,0000,1201,106,2024-12-30 03:32:45.727075
11703,0000,1201,106,2024-12-30 03:32:45.743075
12262,0000,1201,106,2024-12-30 03:32:45.759078
00708,0000,1201,106,2024-12-30 03:32:45.775069
17816,0001,1201,106,2024-12-30 03:32:45.806972
13121,0000,1201,106,2024-12-30 03:32:45.823069
00544,0000,1201,106,2024-12-30 03:32:45.839054
01213,0000,1201,106,2024-12-30 03:32:45.855055
43992,0000,1201,106,2024-12-30 03:32:45.871051
01952,0000,1201,106,2024-12-30 03:32:45.887050
20483,0000,1201,106,2024-12-30 03:32:45.903049
04333,0000,1201,106,2024-12-30 03:32:45.919037
18833,0000,1200,106,2024-12-30 03:32:45.935037
41834,0000,1201,106,2024-12-30 03:32:45.966615
05388,0000,1201,106,2024-12-30 03:32:45.983024
01743,0000,1201,106,2024-12-30 03:32:45.999033
17983,0001,1201,106,2024-12-30 03:32:46.015021
06787,0000,1201,106,2024-12-30 03:32:46.031033
01199,0000,1201,106,2024-12-30 03:32:46.047012
22569,0000,1201,106,2024-12-30 03:32:46.063011
05192,0000,1201,106,2024-12-30 03:32:46.079009
01152,0000,1201,106,2024-12-30 03:32:46.095005
54955,0001,1201,106,2024-12-30 03:32:46.110999
08325,0000,1201,106,2024-12-30 03:32:46.142992
15718,0000,1201,106,2024-12-30 03:32:46.159003
02968,0000,1201,106,2024-12-30 03:32:46.174989
01251,0000,1201,106,2024-12-30 03:32:46.190989
10642,0000,1201,106,2024-12-30 03:32:46.206986
03050,0000,1200,106,2024-12-30 03:32:46.222988
15746,0000,1201,106,2024-12-30 03:32:46.238999
05302,0000,1200,106,2024-12-30 03:32:46.254982
16123,0000,1201,106,2024-12-30 03:32:46.270973
51643,0000,1201,106,2024-12-30 03:32:46.302647
26727,0000,1201,106,2024-12-30 03:32:46.318981
01186,0001,1201,106,2024-12-30 03:32:46.334981
09010,0000,1201,106,2024-12-30 03:32:46.350975
03106,0000,1201,106,2024-12-30 03:32:46.366981
01882,0000,1201,106,2024-12-30 03:32:46.382983
19322,0000,1201,106,2024-12-30 03:32:46.398985
04563,0000,1201,106,2024-12-30 03:32:46.414998
02153,0000,1201,106,2024-12-30 03:32:46.430992
02160,0000,1201,106,2024-12-30 03:32:46.462302
04651,0000,1201,106,2024-12-30 03:32:46.478995
04454,0000,1201,106,2024-12-30 03:32:46.494924
03209,0000,1201,106,2024-12-30 03:32:46.510926
