DIST,AMP,TEMP,VOLT,Timestamp
11498,0000,1219,106,2024-12-30 02:06:03.091235
23685,0000,1219,106,2024-12-30 02:06:03.091996
26515,0000,1219,106,2024-12-30 02:06:03.092697
30448,0000,1219,106,2024-12-30 02:06:03.093388
30586,0000,1219,106,2024-12-30 02:06:03.094081
16257,0000,1219,106,2024-12-30 02:06:03.094793
00758,0000,1219,106,2024-12-30 02:06:03.095489
01102,0000,1219,106,2024-12-30 02:06:03.096183
30455,0000,1219,106,2024-12-30 02:06:03.096878
03798,0000,1219,106,2024-12-30 02:06:03.097571
13380,0001,1219,106,2024-12-30 02:06:03.098270
17364,0000,1219,106,2024-12-30 02:06:03.098982
05249,0000,1219,106,2024-12-30 02:06:03.099675
07064,0000,1219,106,2024-12-30 02:06:03.100370
01511,0000,1219,106,2024-12-30 02:06:03.101071
04581,0000,1219,106,2024-12-30 02:06:03.101792
17404,0000,1219,106,2024-12-30 02:06:03.102517
01500,0000,1219,106,2024-12-30 02:06:03.103219
27124,0000,1219,106,2024-12-30 02:06:03.103914
15242,0000,1219,106,2024-12-30 02:06:03.104605
03748,0000,1219,106,2024-12-30 02:06:03.105298
00954,0000,1219,106,2024-12-30 02:06:03.105991
00514,0000,1219,106,2024-12-30 02:06:03.106695
01100,0000,1219,106,2024-12-30 02:06:03.107387
17549,0000,1219,106,2024-12-30 02:06:03.108082
04560,0000,1219,106,2024-12-30 02:06:03.108777
28990,0000,1219,106,2024-12-30 02:06:03.109468
00750,0000,1219,106,2024-12-30 02:06:03.110160
00758,0000,1219,106,2024-12-30 02:06:03.110866
00208,0000,1219,106,2024-12-30 02:06:03.111565
17696,0000,1219,106,2024-12-30 02:06:03.112261
02110,0000,1219,106,2024-12-30 02:06:03.112956
22246,0001,1219,106,2024-12-30 02:06:03.113648
02914,0000,1219,106,2024-12-30 02:06:03.114341
04093,0000,1219,106,2024-12-30 02:06:03.115044
04710,0000,1219,106,2024-12-30 02:06:03.115741
02170,0000,1219,106,2024-12-30 02:06:03.116444
00768,0000,1219,106,2024-12-30 02:06:03.117166
24703,0000,1219,106,2024-12-30 02:06:03.117874
04252,0000,1219,106,2024-12-30 02:06:03.118625
02154,0000,1219,106,2024-12-30 02:06:03.119386
01053,0000,1219,106,2024-12-30 02:06:03.120378
02849,0000,1219,106,2024-12-30 02:06:03.121152
11467,0000,1219,106,2024-12-30 02:06:03.121850
10179,0000,1219,106,2024-12-30 02:06:03.122571
30358,0000,1219,106,2024-12-30 02:06:03.123288
02231,0000,1219,106,2024-12-30 02:06:03.124039
17151,0000,1219,106,2024-12-30 02:06:03.124750
01513,0000,1219,106,2024-12-30 02:06:03.125451
35526,0000,1219,106,2024-12-30 02:06:03.126164
05279,0000,1219,106,2024-12-30 02:06:03.126885
05477,0000,1219,106,2024-12-30 02:06:03.127589
03757,0000,1219,106,2024-12-30 02:06:03.128288
00806,0000,1219,106,2024-12-30 02:06:03.128992
22024,0000,1219,106,2024-12-30 02:06:03.129696
03075,0000,1219,106,2024-12-30 02:06:03.130396
17075,0000,1219,106,2024-12-30 02:06:03.131107
23890,0000,1219,106,2024-12-30 02:06:03.131810
18955,0001,1219,106,2024-12-30 02:06:03.132511
34772,0000,1219,106,2024-12-30 02:06:03.133212
02944,0000,1219,106,2024-12-30 02:06:03.133909
10292,0000,1219,106,2024-12-30 02:06:03.134624
03560,0000,1219,106,2024-12-30 02:06:03.135328
-0012,0001,1219,106,2024-12-30 02:06:03.136027
03727,0000,1219,106,2024-12-30 02:06:03.136729
13369,0000,1219,106,2024-12-30 02:06:03.137434
02225,0000,1219,106,2024-12-30 02:06:03.138132
55786,0000,1219,106,2024-12-30 02:06:03.138838
