DIST,AMP,TEMP,VOLT,Timestamp
-0007,0592,1204,106,2024-12-30 02:04:50.838348
05499,0595,1204,106,2024-12-30 02:04:50.855379
01006,0000,1204,106,2024-12-30 02:04:50.870288
41720,0000,1203,106,2024-12-30 02:04:50.886259
00379,0000,1204,106,2024-12-30 02:04:50.902201
01186,0000,1204,106,2024-12-30 02:04:50.918180
06222,0000,1204,106,2024-12-30 02:04:50.934347
05635,0000,1204,106,2024-12-30 02:04:50.965870
09374,0000,1203,106,2024-12-30 02:04:50.982229
01399,0000,1203,106,2024-12-30 02:04:50.998178
40145,0000,1204,106,2024-12-30 02:04:51.014165
20927,0000,1204,106,2024-12-30 02:04:51.030157
18136,0000,1203,106,2024-12-30 02:04:51.046153
06166,0000,1204,106,2024-12-30 02:04:51.062141
55979,0000,1203,106,2024-12-30 02:04:51.078142
01252,0000,1204,106,2024-12-30 02:04:51.094145
26637,0000,1204,106,2024-12-30 02:04:51.110149
00678,0000,1203,106,2024-12-30 02:04:51.142127
02942,0000,1204,106,2024-12-30 02:04:51.158129
01570,0000,1204,106,2024-12-30 02:04:51.174118
02320,0001,1204,106,2024-12-30 02:04:51.190115
19311,0000,1204,106,2024-12-30 02:04:51.206115
45525,0000,1204,106,2024-12-30 02:04:51.222109
34746,0000,1204,106,2024-12-30 02:04:51.238149
04943,0000,1204,106,2024-12-30 02:04:51.254127
17040,0000,1204,106,2024-12-30 02:04:51.270108
49922,0001,1204,106,2024-12-30 02:04:51.301786
24830,0000,1203,106,2024-12-30 02:04:51.318095
01931,0000,1204,106,2024-12-30 02:04:51.334091
03337,0000,1203,106,2024-12-30 02:04:51.350116
27362,0000,1204,106,2024-12-30 02:04:51.366089
21284,0000,1203,106,2024-12-30 02:04:51.382070
14135,0000,1204,106,2024-12-30 02:04:51.398076
12290,0000,1203,106,2024-12-30 02:04:51.414072
03571,0001,1203,106,2024-12-30 02:04:51.430089
05464,0000,1203,106,2024-12-30 02:04:51.461410
03014,0000,1204,106,2024-12-30 02:04:51.478067
04692,0000,1204,106,2024-12-30 02:04:51.494062
00646,0000,1204,106,2024-12-30 02:04:51.510062
02304,0000,1203,106,2024-12-30 02:04:51.526062
18825,0000,1204,106,2024-12-30 02:04:51.542053
55655,0000,1203,106,2024-12-30 02:04:51.558049
36985,0000,1203,106,2024-12-30 02:04:51.574043
14058,0000,1203,106,2024-12-30 02:04:51.590045
04858,0000,1203,106,2024-12-30 02:04:51.606038
38669,0000,1204,106,2024-12-30 02:04:51.637806
13988,0000,1204,106,2024-12-30 02:04:51.654026
02953,0000,1204,106,2024-12-30 02:04:51.670035
05337,0000,1204,106,2024-12-30 02:04:51.686037
00965,0000,1204,106,2024-12-30 02:04:51.702026
02584,0000,1204,106,2024-12-30 02:04:51.718028
00620,0001,1203,106,2024-12-30 02:04:51.734017
04620,0000,1204,106,2024-12-30 02:04:51.750034
19301,0000,1204,106,2024-12-30 02:04:51.766014
44582,0000,1203,106,2024-12-30 02:04:51.797462
02249,0000,1203,106,2024-12-30 02:04:51.814002
30889,0000,1204,106,2024-12-30 02:04:51.829993
17846,0000,1203,106,2024-12-30 02:04:51.845989
05099,0000,1204,106,2024-12-30 02:04:51.861994
48235,0000,1203,106,2024-12-30 02:04:51.877994
03777,0000,1204,106,2024-12-30 02:04:51.893992
16509,0000,1203,106,2024-12-30 02:04:51.909993
01532,0000,1203,106,2024-12-30 02:04:51.925996
42146,0000,1203,106,2024-12-30 02:04:51.941994
60847,0000,1204,106,2024-12-30 02:04:51.973858
04954,0000,1203,106,2024-12-30 02:04:51.990007
36934,0000,1203,106,2024-12-30 02:04:52.006003
02795,0000,1203,106,2024-12-30 02:04:52.022004
02415,0000,1203,106,2024-12-30 02:04:52.038004
06384,0000,1203,106,2024-12-30 02:04:52.054015
29348,0000,1204,106,2024-12-30 02:04:52.070014
55099,0000,1203,106,2024-12-30 02:04:52.086015
23902,0000,1203,106,2024-12-30 02:04:52.102020
