DIST,AMP,TEMP,VOLT,Timestamp
-0001,0476,1208,106,2024-12-30 08:46:37.843279
02667,0056,1207,106,2024-12-30 08:46:37.871470
08774,0000,1208,106,2024-12-30 08:46:37.887445
04668,0000,1207,106,2024-12-30 08:46:37.903382
04723,0000,1207,106,2024-12-30 08:46:37.919373
00505,0000,1207,106,2024-12-30 08:46:37.935521
04625,0000,1207,106,2024-12-30 08:46:37.951817
14602,0000,1207,106,2024-12-30 08:46:37.967460
02051,0000,1207,106,2024-12-30 08:46:37.983417
19372,0000,1208,106,2024-12-30 08:46:37.999355
22689,0000,1208,106,2024-12-30 08:46:38.030997
03040,0000,1207,106,2024-12-30 08:46:38.047363
05235,0000,1207,106,2024-12-30 08:46:38.063340
03147,0001,1208,106,2024-12-30 08:46:38.079350
09368,0000,1207,106,2024-12-30 08:46:38.095338
03041,0000,1207,106,2024-12-30 08:46:38.111338
02102,0000,1207,106,2024-12-30 08:46:38.127328
29451,0000,1207,106,2024-12-30 08:46:38.143329
24861,0000,1207,106,2024-12-30 08:46:38.159329
43210,0000,1208,106,2024-12-30 08:46:38.190638
01636,0000,1207,106,2024-12-30 08:46:38.207313
03394,0000,1208,106,2024-12-30 08:46:38.223318
03414,0000,1208,106,2024-12-30 08:46:38.239331
00677,0000,1207,106,2024-12-30 08:46:38.255307
52625,0000,1207,106,2024-12-30 08:46:38.271303
29938,0000,1207,106,2024-12-30 08:46:38.287307
06856,0000,1207,106,2024-12-30 08:46:38.303297
01498,0000,1208,106,2024-12-30 08:46:38.319298
36097,0000,1208,106,2024-12-30 08:46:38.335287
26058,0001,1207,106,2024-12-30 08:46:38.367036
01529,0000,1208,106,2024-12-30 08:46:38.383284
01229,0000,1208,106,2024-12-30 08:46:38.399276
05378,0000,1208,106,2024-12-30 08:46:38.415280
36160,0000,1207,106,2024-12-30 08:46:38.431302
20159,0000,1207,106,2024-12-30 08:46:38.447284
29862,0000,1207,106,2024-12-30 08:46:38.463261
24670,0000,1207,106,2024-12-30 08:46:38.479255
23102,0000,1207,106,2024-12-30 08:46:38.495264
00091,0000,1207,106,2024-12-30 08:46:38.526681
05484,0000,1207,106,2024-12-30 08:46:38.543251
04628,0000,1207,106,2024-12-30 08:46:38.559252
02636,0000,1207,106,2024-12-30 08:46:38.575245
18129,0001,1208,106,2024-12-30 08:46:38.591241
22224,0000,1207,106,2024-12-30 08:46:38.607238
02963,0000,1207,106,2024-12-30 08:46:38.623239
05449,0000,1207,106,2024-12-30 08:46:38.639229
01269,0000,1208,106,2024-12-30 08:46:38.655230
05222,0000,1208,106,2024-12-30 08:46:38.671224
01569,0000,1207,106,2024-12-30 08:46:38.703059
04558,0000,1208,106,2024-12-30 08:46:38.719223
46310,0000,1207,106,2024-12-30 08:46:38.735214
00551,0000,1207,106,2024-12-30 08:46:38.751217
01173,0000,1207,106,2024-12-30 08:46:38.767205
02135,0001,1207,106,2024-12-30 08:46:38.783212
15541,0000,1207,106,2024-12-30 08:46:38.799194
06952,0000,1207,106,2024-12-30 08:46:38.815206
01941,0000,1208,106,2024-12-30 08:46:38.831212
13112,0001,1207,106,2024-12-30 08:46:38.862703
67044,0000,1207,106,2024-12-30 08:46:38.879187
00747,0000,1208,106,2024-12-30 08:46:38.895189
02285,0000,1207,106,2024-12-30 08:46:38.911173
01372,0000,1207,106,2024-12-30 08:46:38.927178
03300,0000,1207,106,2024-12-30 08:46:38.943171
04622,0000,1207,106,2024-12-30 08:46:38.959179
03371,0000,1207,106,2024-12-30 08:46:38.975170
27522,0000,1207,106,2024-12-30 08:46:38.991163
00302,0000,1207,106,2024-12-30 08:46:39.007158
18544,0000,1207,106,2024-12-30 08:46:39.039083
06088,0000,1207,106,2024-12-30 08:46:39.055153
04429,0000,1207,106,2024-12-30 08:46:39.071150
08439,0000,1208,106,2024-12-30 08:46:39.087139
18388,0000,1207,106,2024-12-30 08:46:39.103146
00359,0000,1207,106,2024-12-30 08:46:39.119141
46412,0000,1207,106,2024-12-30 08:46:39.135139
17399,0000,1207,106,2024-12-30 08:46:39.151141
13315,0000,1207,106,2024-12-30 08:46:39.167136
34786,0000,1207,106,2024-12-30 08:46:39.198748
05211,0000,1207,106,2024-12-30 08:46:39.215130
38448,0000,1207,106,2024-12-30 08:46:39.231124
06916,0001,1207,106,2024-12-30 08:46:39.247143
01508,0000,1207,106,2024-12-30 08:46:39.263125
03601,0000,1207,106,2024-12-30 08:46:39.279111
13061,0000,1207,106,2024-12-30 08:46:39.295115
04892,0000,1207,106,2024-12-30 08:46:39.311111
19797,0000,1207,106,2024-12-30 08:46:39.327108
43272,0000,1207,106,2024-12-30 08:46:39.343111
01325,0000,1207,106,2024-12-30 08:46:39.375101
15317,0000,1207,106,2024-12-30 08:46:39.391102
27518,0000,1207,106,2024-12-30 08:46:39.407096
08736,0000,1207,106,2024-12-30 08:46:39.423085
24962,0000,1207,106,2024-12-30 08:46:39.439084
05006,0001,1207,106,2024-12-30 08:46:39.455078
01368,0000,1207,106,2024-12-30 08:46:39.471076
02620,0000,1207,106,2024-12-30 08:46:39.487069
04451,0000,1207,106,2024-12-30 08:46:39.503068
05496,0000,1207,106,2024-12-30 08:46:39.534773
31815,0000,1207,106,2024-12-30 08:46:39.551060
02354,0000,1207,106,2024-12-30 08:46:39.567060
00955,0000,1207,106,2024-12-30 08:46:39.583054
66011,0000,1207,106,2024-12-30 08:46:39.599060
34056,0000,1207,106,2024-12-30 08:46:39.615047
36991,0000,1207,106,2024-12-30 08:46:39.631059
00635,0000,1207,106,2024-12-30 08:46:39.647041
00545,0000,1207,106,2024-12-30 08:46:39.663039
02841,0000,1207,106,2024-12-30 08:46:39.694421
20675,0000,1207,106,2024-12-30 08:46:39.711030
02857,0000,1207,106,2024-12-30 08:46:39.727030
17230,0001,1207,106,2024-12-30 08:46:39.743035
10840,0000,1207,106,2024-12-30 08:46:39.759033
23995,0000,1207,106,2024-12-30 08:46:39.775022
05152,0000,1207,106,2024-12-30 08:46:39.791020
05213,0000,1207,106,2024-12-30 08:46:39.807012
05321,0000,1207,106,2024-12-30 08:46:39.823017
01894,0000,1207,106,2024-12-30 08:46:39.839011
14990,0000,1207,106,2024-12-30 08:46:39.870810
03153,0000,1207,106,2024-12-30 08:46:39.887003
02228,0000,1207,106,2024-12-30 08:46:39.902996
12353,0000,1207,106,2024-12-30 08:46:39.919001
19879,0000,1207,106,2024-12-30 08:46:39.934988
17069,0000,1207,106,2024-12-30 08:46:39.950996
01186,0000,1207,106,2024-12-30 08:46:39.966983
03706,0000,1207,106,2024-12-30 08:46:39.982971
22465,0000,1207,106,2024-12-30 08:46:39.998979
14222,0000,1207,106,2024-12-30 08:46:40.030463
27795,0000,1207,106,2024-12-30 08:46:40.046987
00671,0000,1207,106,2024-12-30 08:46:40.063008
24191,0000,1207,106,2024-12-30 08:46:40.079004
22640,0000,1207,106,2024-12-30 08:46:40.094994
02062,0000,1207,106,2024-12-30 08:46:40.110999
59019,0000,1207,106,2024-12-30 08:46:40.126998
04385,0000,1207,106,2024-12-30 08:46:40.143001
07449,0000,1207,106,2024-12-30 08:46:40.159011
33048,0000,1207,106,2024-12-30 08:46:40.175006
02098,0000,1207,106,2024-12-30 08:46:40.206862
11465,0000,1207,106,2024-12-30 08:46:40.222939
04521,0000,1207,106,2024-12-30 08:46:40.238945
57495,0000,1207,106,2024-12-30 08:46:40.254925
22416,0000,1207,106,2024-12-30 08:46:40.270930
03060,0000,1207,106,2024-12-30 08:46:40.286922
23095,0000,1207,106,2024-12-30 08:46:40.302942
01483,0000,1207,106,2024-12-30 08:46:40.318919
22471,0000,1207,106,2024-12-30 08:46:40.334915
01519,0000,1207,106,2024-12-30 08:46:40.366481
13849,0000,1207,106,2024-12-30 08:46:40.382907
31336,0000,1207,106,2024-12-30 08:46:40.398907
00118,0000,1207,106,2024-12-30 08:46:40.414914
01019,0000,1207,106,2024-12-30 08:46:40.430898
18522,0000,1207,106,2024-12-30 08:46:40.446896
02396,0001,1207,106,2024-12-30 08:46:40.462890
06950,0000,1207,106,2024-12-30 08:46:40.478897
26654,0000,1207,106,2024-12-30 08:46:40.494885
04461,0000,1207,106,2024-12-30 08:46:40.510890
57551,0000,1207,106,2024-12-30 08:46:40.542864
01518,0000,1207,106,2024-12-30 08:46:40.558872
06774,0000,1207,106,2024-12-30 08:46:40.574874
15461,0000,1207,106,2024-12-30 08:46:40.590863
31672,0001,1207,106,2024-12-30 08:46:40.606859
29234,0000,1207,106,2024-12-30 08:46:40.622862
03866,0000,1207,106,2024-12-30 08:46:40.638859
30285,0000,1207,106,2024-12-30 08:46:40.654853
17853,0000,1207,106,2024-12-30 08:46:40.670847
24140,0000,1207,106,2024-12-30 08:46:40.702489
29962,0000,1207,106,2024-12-30 08:46:40.718846
18120,0000,1207,106,2024-12-30 08:46:40.734828
05409,0000,1207,106,2024-12-30 08:46:40.750836
03507,0000,1207,106,2024-12-30 08:46:40.766833
02167,0000,1207,106,2024-12-30 08:46:40.782827
02003,0000,1207,106,2024-12-30 08:46:40.798832
01127,0000,1207,106,2024-12-30 08:46:40.814823
05890,0000,1207,106,2024-12-30 08:46:40.830825
21451,0000,1207,106,2024-12-30 08:46:40.862151
60873,0000,1207,106,2024-12-30 08:46:40.878802
04531,0000,1207,106,2024-12-30 08:46:40.894800
02311,0000,1207,106,2024-12-30 08:46:40.910807
02409,0000,1207,106,2024-12-30 08:46:40.926809
01205,0000,1207,106,2024-12-30 08:46:40.942793
03137,0000,1207,106,2024-12-30 08:46:40.958797
51528,0000,1207,106,2024-12-30 08:46:40.974794
08323,0000,1207,106,2024-12-30 08:46:40.990795
03950,0000,1207,106,2024-12-30 08:46:41.006789
03284,0000,1207,106,2024-12-30 08:46:41.038534
02920,0000,1207,106,2024-12-30 08:46:41.054783
03514,0000,1207,106,2024-12-30 08:46:41.070773
53902,0000,1207,106,2024-12-30 08:46:41.086772
03096,0000,1207,106,2024-12-30 08:46:41.102761
29991,0000,1207,106,2024-12-30 08:46:41.118771
60060,0000,1207,106,2024-12-30 08:46:41.134759
04915,0000,1207,106,2024-12-30 08:46:41.150758
50028,0000,1207,106,2024-12-30 08:46:41.166755
05443,0000,1207,106,2024-12-30 08:46:41.198157
00927,0000,1207,106,2024-12-30 08:46:41.214763
00029,0000,1207,106,2024-12-30 08:46:41.230738
23350,0000,1207,106,2024-12-30 08:46:41.246752
03793,0000,1207,106,2024-12-30 08:46:41.262736
37725,0000,1207,106,2024-12-30 08:46:41.278728
01223,0000,1207,106,2024-12-30 08:46:41.294739
00474,0000,1207,106,2024-12-30 08:46:41.310743
22277,0000,1207,106,2024-12-30 08:46:41.326738
19591,0000,1207,106,2024-12-30 08:46:41.342723
02263,0000,1207,106,2024-12-30 08:46:41.374561
10677,0000,1207,106,2024-12-30 08:46:41.390715
21270,0000,1207,106,2024-12-30 08:46:41.406706
33044,0000,1207,106,2024-12-30 08:46:41.422719
29339,0000,1207,106,2024-12-30 08:46:41.438706
04458,0000,1207,106,2024-12-30 08:46:41.454701
02257,0000,1207,106,2024-12-30 08:46:41.470694
18034,0000,1207,106,2024-12-30 08:46:41.486698
18667,0000,1207,106,2024-12-30 08:46:41.502695
00239,0000,1207,106,2024-12-30 08:46:41.534188
20401,0000,1207,106,2024-12-30 08:46:41.550682
03055,0000,1207,106,2024-12-30 08:46:41.566675
46445,0000,1206,106,2024-12-30 08:46:41.582680
00565,0000,1207,106,2024-12-30 08:46:41.598681
08305,0000,1207,106,2024-12-30 08:46:41.614673
00385,0000,1207,106,2024-12-30 08:46:41.630669
02305,0000,1207,106,2024-12-30 08:46:41.646662
42382,0000,1207,106,2024-12-30 08:46:41.662664
01177,0000,1207,106,2024-12-30 08:46:41.678654
05192,0000,1207,106,2024-12-30 08:46:41.710586
10189,0000,1207,106,2024-12-30 08:46:41.726659
02689,0000,1207,106,2024-12-30 08:46:41.742651
45619,0000,1207,106,2024-12-30 08:46:41.758655
00570,0000,1207,106,2024-12-30 08:46:41.774640
04196,0000,1207,106,2024-12-30 08:46:41.790636
04860,0000,1207,106,2024-12-30 08:46:41.806628
10345,0000,1207,106,2024-12-30 08:46:41.822630
01737,0000,1207,106,2024-12-30 08:46:41.838627
01415,0000,1207,106,2024-12-30 08:46:41.870207
29869,0000,1207,106,2024-12-30 08:46:41.886608
04693,0000,1206,106,2024-12-30 08:46:41.902608
16266,0000,1207,106,2024-12-30 08:46:41.918601
04473,0000,1207,106,2024-12-30 08:46:41.934604
30205,0000,1207,106,2024-12-30 08:46:41.950601
48836,0000,1207,106,2024-12-30 08:46:41.966599
01265,0000,1207,106,2024-12-30 08:46:41.982599
04461,0000,1206,106,2024-12-30 08:46:41.998590
04146,0000,1207,106,2024-12-30 08:46:42.014599
01027,0000,1206,106,2024-12-30 08:46:42.046586
22787,0000,1207,106,2024-12-30 08:46:42.062577
02940,0001,1206,106,2024-12-30 08:46:42.078588
02905,0000,1207,106,2024-12-30 08:46:42.094587
48805,0000,1207,106,2024-12-30 08:46:42.110579
11104,0000,1207,106,2024-12-30 08:46:42.126563
02922,0000,1207,106,2024-12-30 08:46:42.142566
06797,0000,1207,106,2024-12-30 08:46:42.158564
04723,0000,1207,106,2024-12-30 08:46:42.174563
25368,0000,1207,106,2024-12-30 08:46:42.206249
28614,0000,1207,106,2024-12-30 08:46:42.222547
01418,0000,1207,106,2024-12-30 08:46:42.238552
17402,0000,1206,106,2024-12-30 08:46:42.254547
25850,0000,1207,106,2024-12-30 08:46:42.270547
03475,0000,1207,106,2024-12-30 08:46:42.286540
04579,0000,1207,106,2024-12-30 08:46:42.302541
20836,0001,1207,106,2024-12-30 08:46:42.318535
04842,0000,1207,106,2024-12-30 08:46:42.334520
06752,0000,1207,106,2024-12-30 08:46:42.365888
03927,0000,1207,106,2024-12-30 08:46:42.382532
02329,0000,1206,106,2024-12-30 08:46:42.398511
29632,0000,1206,106,2024-12-30 08:46:42.414516
40125,0000,1207,106,2024-12-30 08:46:42.430505
24122,0000,1207,106,2024-12-30 08:46:42.446510
11494,0000,1207,106,2024-12-30 08:46:42.462499
24667,0000,1206,106,2024-12-30 08:46:42.478497
17477,0000,1207,106,2024-12-30 08:46:42.494505
04408,0000,1207,106,2024-12-30 08:46:42.510487
11560,0000,1207,106,2024-12-30 08:46:42.542297
07747,0000,1207,106,2024-12-30 08:46:42.558494
00527,0000,1207,106,2024-12-30 08:46:42.574483
08575,0001,1207,106,2024-12-30 08:46:42.590477
30759,0000,1206,106,2024-12-30 08:46:42.606478
04017,0000,1207,106,2024-12-30 08:46:42.622482
38516,0000,1207,106,2024-12-30 08:46:42.638478
04439,0000,1206,106,2024-12-30 08:46:42.654472
02971,0000,1207,106,2024-12-30 08:46:42.670475
02246,0000,1207,106,2024-12-30 08:46:42.701922
15103,0000,1207,106,2024-12-30 08:46:42.718458
05632,0000,1206,106,2024-12-30 08:46:42.734447
05346,0000,1206,106,2024-12-30 08:46:42.750452
04674,0000,1207,106,2024-12-30 08:46:42.766456
34733,0000,1206,106,2024-12-30 08:46:42.782456
02876,0000,1206,106,2024-12-30 08:46:42.798428
26710,0000,1207,106,2024-12-30 08:46:42.814431
31330,0000,1207,106,2024-12-30 08:46:42.830430
14066,0000,1207,106,2024-12-30 08:46:42.846430
00499,0000,1206,106,2024-12-30 08:46:42.878332
00365,0000,1207,106,2024-12-30 08:46:42.894417
00515,0000,1207,106,2024-12-30 08:46:42.910416
06859,0000,1207,106,2024-12-30 08:46:42.926404
05462,0000,1207,106,2024-12-30 08:46:42.942400
04376,0000,1207,106,2024-12-30 08:46:42.958397
53208,0000,1207,106,2024-12-30 08:46:42.974395
23900,0000,1207,106,2024-12-30 08:46:42.990390
03390,0000,1207,106,2024-12-30 08:46:43.006393
19880,0000,1206,106,2024-12-30 08:46:43.037963
16382,0000,1207,106,2024-12-30 08:46:43.054385
20923,0000,1206,106,2024-12-30 08:46:43.070374
02173,0000,1207,106,2024-12-30 08:46:43.086369
02903,0000,1207,106,2024-12-30 08:46:43.102401
40674,0000,1207,106,2024-12-30 08:46:43.118382
36769,0000,1207,106,2024-12-30 08:46:43.134364
49036,0000,1207,106,2024-12-30 08:46:43.150363
01179,0000,1207,106,2024-12-30 08:46:43.166365
00382,0000,1206,106,2024-12-30 08:46:43.182367
14414,0000,1207,106,2024-12-30 08:46:43.214356
38361,0000,1207,106,2024-12-30 08:46:43.230381
00699,0000,1207,106,2024-12-30 08:46:43.246393
19308,0000,1206,106,2024-12-30 08:46:43.262374
14647,0000,1207,106,2024-12-30 08:46:43.278384
25393,0000,1207,106,2024-12-30 08:46:43.294385
10637,0000,1206,106,2024-12-30 08:46:43.310387
48844,0000,1207,106,2024-12-30 08:46:43.326390
25402,0001,1207,106,2024-12-30 08:46:43.342386
54867,0000,1207,106,2024-12-30 08:46:43.373949
01473,0000,1207,106,2024-12-30 08:46:43.390328
03001,0000,1206,106,2024-12-30 08:46:43.406310
01433,0000,1207,106,2024-12-30 08:46:43.422316
21692,0000,1207,106,2024-12-30 08:46:43.438306
04886,0000,1206,106,2024-12-30 08:46:43.454312
00373,0000,1207,106,2024-12-30 08:46:43.470305
03011,0000,1206,106,2024-12-30 08:46:43.486303
01304,0000,1207,106,2024-12-30 08:46:43.502297
14416,0000,1207,106,2024-12-30 08:46:43.533605
32931,0000,1206,106,2024-12-30 08:46:43.550301
24756,0000,1207,106,2024-12-30 08:46:43.566299
15022,0000,1207,106,2024-12-30 08:46:43.582282
28346,0000,1206,106,2024-12-30 08:46:43.598285
01333,0000,1207,106,2024-12-30 08:46:43.614277
28291,0000,1206,106,2024-12-30 08:46:43.630276
00497,0000,1207,106,2024-12-30 08:46:43.646269
02340,0000,1207,106,2024-12-30 08:46:43.662269
08031,0000,1207,106,2024-12-30 08:46:43.678262
18382,0000,1207,106,2024-12-30 08:46:43.710011
17190,0000,1207,106,2024-12-30 08:46:43.726261
01286,0000,1206,106,2024-12-30 08:46:43.742262
04417,0000,1206,106,2024-12-30 08:46:43.758243
05187,0000,1207,106,2024-12-30 08:46:43.774243
02752,0000,1207,106,2024-12-30 08:46:43.790245
04640,0000,1207,106,2024-12-30 08:46:43.806239
13837,0000,1207,106,2024-12-30 08:46:43.822239
00661,0000,1207,106,2024-12-30 08:46:43.838234
19288,0000,1207,106,2024-12-30 08:46:43.869650
49846,0000,1207,106,2024-12-30 08:46:43.886221
10650,0000,1206,106,2024-12-30 08:46:43.902223
25155,0000,1207,106,2024-12-30 08:46:43.918222
00719,0000,1207,106,2024-12-30 08:46:43.934215
03181,0000,1207,106,2024-12-30 08:46:43.950214
02467,0000,1207,106,2024-12-30 08:46:43.966215
03837,0000,1207,106,2024-12-30 08:46:43.982202
01190,0000,1206,106,2024-12-30 08:46:43.998194
12724,0000,1207,106,2024-12-30 08:46:44.014202
04147,0000,1206,106,2024-12-30 08:46:44.046029
01430,0000,1207,106,2024-12-30 08:46:44.062185
21623,0000,1206,106,2024-12-30 08:46:44.078190
50594,0000,1207,106,2024-12-30 08:46:44.094172
05082,0000,1207,106,2024-12-30 08:46:44.110170
46700,0000,1206,106,2024-12-30 08:46:44.126173
17124,0000,1207,106,2024-12-30 08:46:44.142176
18304,0000,1206,106,2024-12-30 08:46:44.158169
15488,0000,1206,106,2024-12-30 08:46:44.174172
00254,0000,1207,106,2024-12-30 08:46:44.205671
04525,0000,1207,106,2024-12-30 08:46:44.222152
27107,0000,1207,106,2024-12-30 08:46:44.238160
25581,0000,1206,106,2024-12-30 08:46:44.254155
41023,0001,1207,106,2024-12-30 08:46:44.270151
10762,0000,1207,106,2024-12-30 08:46:44.286143
15803,0000,1206,106,2024-12-30 08:46:44.302164
35373,0000,1207,106,2024-12-30 08:46:44.318147
01472,0000,1206,106,2024-12-30 08:46:44.334140
39222,0000,1207,106,2024-12-30 08:46:44.350140
05971,0000,1207,106,2024-12-30 08:46:44.382060
12277,0000,1207,106,2024-12-30 08:46:44.398120
02024,0000,1207,106,2024-12-30 08:46:44.414115
02868,0000,1207,106,2024-12-30 08:46:44.430111
14616,0000,1206,106,2024-12-30 08:46:44.446111
25675,0000,1207,106,2024-12-30 08:46:44.462113
00654,0000,1207,106,2024-12-30 08:46:44.478095
05420,0000,1206,106,2024-12-30 08:46:44.494102
44713,0000,1207,106,2024-12-30 08:46:44.510095
29148,0000,1206,106,2024-12-30 08:46:44.541684
14736,0000,1207,106,2024-12-30 08:46:44.558087
00506,0000,1206,106,2024-12-30 08:46:44.574084
01435,0000,1207,106,2024-12-30 08:46:44.590083
27564,0000,1207,106,2024-12-30 08:46:44.606088
29901,0000,1207,106,2024-12-30 08:46:44.622078
02979,0000,1207,106,2024-12-30 08:46:44.638070
03735,0000,1207,106,2024-12-30 08:46:44.654069
06411,0000,1207,106,2024-12-30 08:46:44.670065
28116,0000,1206,106,2024-12-30 08:46:44.686062
04481,0000,1207,106,2024-12-30 08:46:44.718058
24018,0000,1206,106,2024-12-30 08:46:44.734059
