DIST,AMP,TEMP,VOLT,Timestamp
00001,0286,1190,106,2024-12-29 21:56:35.119824
04637,0289,1190,106,2024-12-29 21:56:35.135866
34845,0000,1190,106,2024-12-29 21:56:35.151775
05462,0000,1190,106,2024-12-29 21:56:35.167736
29996,0000,1191,106,2024-12-29 21:56:35.183682
28077,0000,1190,106,2024-12-29 21:56:35.215722
04354,0000,1190,106,2024-12-29 21:56:35.231931
03746,0000,1190,106,2024-12-29 21:56:35.247708
38605,0000,1190,106,2024-12-29 21:56:35.263664
03894,0000,1190,106,2024-12-29 21:56:35.279648
02213,0000,1190,106,2024-12-29 21:56:35.295649
04607,0000,1190,106,2024-12-29 21:56:35.311647
01529,0000,1190,106,2024-12-29 21:56:35.327638
08662,0000,1191,106,2024-12-29 21:56:35.343628
14532,0000,1190,106,2024-12-29 21:56:35.375174
28989,0000,1190,106,2024-12-29 21:56:35.391631
37684,0000,1190,106,2024-12-29 21:56:35.407709
01204,0000,1190,106,2024-12-29 21:56:35.423705
09067,0000,1191,106,2024-12-29 21:56:35.439625
01391,0000,1190,106,2024-12-29 21:56:35.455624
02833,0000,1190,106,2024-12-29 21:56:35.471609
04449,0000,1190,106,2024-12-29 21:56:35.487607
60115,0000,1190,106,2024-12-29 21:56:35.503603
01340,0001,1190,106,2024-12-29 21:56:35.519604
48822,0000,1190,106,2024-12-29 21:56:35.551579
03212,0001,1190,106,2024-12-29 21:56:35.567595
18143,0000,1190,106,2024-12-29 21:56:35.583587
58431,0000,1190,106,2024-12-29 21:56:35.599592
22150,0000,1190,106,2024-12-29 21:56:35.615582
02948,0000,1190,106,2024-12-29 21:56:35.631607
05110,0000,1190,106,2024-12-29 21:56:35.647588
16293,0000,1190,106,2024-12-29 21:56:35.663564
31766,0000,1190,106,2024-12-29 21:56:35.679566
25001,0000,1190,106,2024-12-29 21:56:35.711209
02992,0000,1190,106,2024-12-29 21:56:35.727559
39942,0000,1190,106,2024-12-29 21:56:35.743567
10507,0000,1190,106,2024-12-29 21:56:35.759557
21734,0000,1190,106,2024-12-29 21:56:35.775555
51708,0000,1190,106,2024-12-29 21:56:35.791552
25436,0000,1190,106,2024-12-29 21:56:35.807547
02578,0000,1190,106,2024-12-29 21:56:35.823547
