DIST,AMP,TEMP,VOLT,Timestamp
00588,0000,1178,106,2024-12-29 20:11:38.240429
24423,0000,1178,106,2024-12-29 20:11:38.241204
50461,0000,1178,106,2024-12-29 20:11:38.241914
23353,0000,1178,106,2024-12-29 20:11:38.242665
16537,0000,1178,106,2024-12-29 20:11:38.243376
05171,0000,1178,106,2024-12-29 20:11:38.244082
00487,0000,1178,106,2024-12-29 20:11:38.244784
03056,0000,1178,106,2024-12-29 20:11:38.245485
27171,0000,1178,106,2024-12-29 20:11:38.246184
01635,0001,1178,106,2024-12-29 20:11:38.246893
01418,0000,1178,106,2024-12-29 20:11:38.247587
03927,0000,1178,106,2024-12-29 20:11:38.248282
01296,0000,1178,106,2024-12-29 20:11:38.248975
47313,0000,1178,106,2024-12-29 20:11:38.249672
02239,0000,1178,106,2024-12-29 20:11:38.250365
05454,0000,1178,106,2024-12-29 20:11:38.251067
00759,0000,1178,106,2024-12-29 20:11:38.251765
02261,0000,1178,106,2024-12-29 20:11:38.252462
12407,0000,1178,106,2024-12-29 20:11:38.253166
22313,0000,1178,106,2024-12-29 20:11:38.253918
22557,0000,1178,106,2024-12-29 20:11:38.254697
03045,0000,1178,106,2024-12-29 20:11:38.255466
06180,0000,1178,106,2024-12-29 20:11:38.256174
23790,0000,1178,106,2024-12-29 20:11:38.256871
01046,0000,1178,106,2024-12-29 20:11:38.257581
37766,0000,1178,106,2024-12-29 20:11:38.258334
01247,0000,1178,106,2024-12-29 20:11:38.259072
04189,0000,1178,106,2024-12-29 20:11:38.259779
05335,0000,1178,106,2024-12-29 20:11:38.260480
08574,0000,1178,106,2024-12-29 20:11:38.261178
04087,0000,1178,106,2024-12-29 20:11:38.261875
33246,0000,1178,106,2024-12-29 20:11:38.262585
05403,0000,1178,106,2024-12-29 20:11:38.263284
01433,0000,1178,106,2024-12-29 20:11:38.263982
40080,0000,1178,106,2024-12-29 20:11:38.264684
11480,0000,1178,106,2024-12-29 20:11:38.265384
03001,0000,1178,106,2024-12-29 20:11:38.266083
05340,0000,1178,106,2024-12-29 20:11:38.266795
16925,0000,1178,106,2024-12-29 20:11:38.267492
19520,0000,1178,106,2024-12-29 20:11:38.268189
21665,0000,1178,106,2024-12-29 20:11:38.268892
25613,0000,1178,106,2024-12-29 20:11:38.269612
05323,0000,1178,106,2024-12-29 20:11:38.270325
05287,0000,1178,106,2024-12-29 20:11:38.271085
04232,0000,1178,106,2024-12-29 20:11:38.271879
28577,0000,1178,106,2024-12-29 20:11:38.272914
04406,0000,1178,106,2024-12-29 20:11:38.273671
02570,0000,1178,106,2024-12-29 20:11:38.274525
00663,0000,1178,106,2024-12-29 20:11:38.275236
02173,0000,1178,106,2024-12-29 20:11:38.275936
09563,0000,1178,106,2024-12-29 20:11:38.276632
02253,0000,1178,106,2024-12-29 20:11:38.277333
20824,0000,1178,106,2024-12-29 20:11:38.278027
00619,0000,1178,106,2024-12-29 20:11:38.278739
03955,0000,1178,106,2024-12-29 20:11:38.279433
03737,0000,1178,106,2024-12-29 20:11:38.280128
35322,0000,1178,106,2024-12-29 20:11:38.280821
05032,0000,1178,106,2024-12-29 20:11:38.281518
04509,0000,1178,106,2024-12-29 20:11:38.282211
03816,0000,1178,106,2024-12-29 20:11:38.282922
11461,0000,1178,106,2024-12-29 20:11:38.283619
13079,0000,1178,106,2024-12-29 20:11:38.284319
45575,0000,1178,106,2024-12-29 20:11:38.285019
02137,0000,1178,106,2024-12-29 20:11:38.285714
02285,0000,1178,106,2024-12-29 20:11:38.286411
07496,0000,1178,106,2024-12-29 20:11:38.287122
62838,0000,1178,106,2024-12-29 20:11:38.287823
04268,0000,1178,106,2024-12-29 20:11:38.288524
32870,0000,1178,106,2024-12-29 20:11:38.289222
06970,0000,1178,106,2024-12-29 20:11:38.289922
05164,0000,1178,106,2024-12-29 20:11:38.290634
18823,0000,1178,106,2024-12-29 20:11:38.291329
03451,0001,1178,106,2024-12-29 20:11:38.292029
33677,0000,1178,106,2024-12-29 20:11:38.292728
00724,0000,1178,106,2024-12-29 20:11:38.293429
17014,0000,1178,106,2024-12-29 20:11:38.294129
37002,0000,1178,106,2024-12-29 20:11:38.294837
45750,0001,1178,106,2024-12-29 20:11:38.295542
03815,0000,1178,106,2024-12-29 20:11:38.296241
27614,0000,1178,106,2024-12-29 20:11:38.296943
