DIST,AMP,TEMP,VOLT,Timestamp
00127,0000,1221,106,2024-12-30 07:20:21.050043
05492,0000,1221,106,2024-12-30 07:20:21.050837
64467,0000,1222,106,2024-12-30 07:20:21.051547
04593,0000,1221,106,2024-12-30 07:20:21.052244
01001,0000,1221,106,2024-12-30 07:20:21.052941
14788,0000,1221,106,2024-12-30 07:20:21.053637
03708,0000,1221,106,2024-12-30 07:20:21.054338
00732,0000,1222,106,2024-12-30 07:20:21.055049
28999,0000,1221,106,2024-12-30 07:20:21.055750
09283,0001,1221,106,2024-12-30 07:20:21.056452
00987,0000,1221,106,2024-12-30 07:20:21.057155
06229,0000,1221,106,2024-12-30 07:20:21.057850
04514,0000,1222,106,2024-12-30 07:20:21.058554
06352,0000,1222,106,2024-12-30 07:20:21.059253
04655,0001,1221,106,2024-12-30 07:20:21.059960
23889,0000,1222,106,2024-12-30 07:20:21.060681
03907,0000,1221,106,2024-12-30 07:20:21.061379
14023,0000,1222,106,2024-12-30 07:20:21.062077
03035,0000,1221,106,2024-12-30 07:20:21.062796
04601,0000,1221,106,2024-12-30 07:20:21.063505
36984,0000,1222,106,2024-12-30 07:20:21.064202
15997,0000,1221,106,2024-12-30 07:20:21.064899
36938,0000,1221,106,2024-12-30 07:20:21.065598
04618,0001,1221,106,2024-12-30 07:20:21.066300
00909,0000,1222,106,2024-12-30 07:20:21.067010
03749,0000,1222,106,2024-12-30 07:20:21.067709
04550,0000,1221,106,2024-12-30 07:20:21.068406
24800,0001,1222,106,2024-12-30 07:20:21.069104
64132,0000,1222,106,2024-12-30 07:20:21.069802
03909,0000,1222,106,2024-12-30 07:20:21.070506
13979,0000,1222,106,2024-12-30 07:20:21.071205
26639,0000,1222,106,2024-12-30 07:20:21.071904
33730,0000,1221,106,2024-12-30 07:20:21.072606
00959,0000,1222,106,2024-12-30 07:20:21.073306
05579,0000,1222,106,2024-12-30 07:20:21.074005
03829,0000,1222,106,2024-12-30 07:20:21.074715
03671,0000,1221,106,2024-12-30 07:20:21.075425
05411,0000,1222,106,2024-12-30 07:20:21.076166
02798,0000,1221,106,2024-12-30 07:20:21.076884
04747,0000,1222,106,2024-12-30 07:20:21.077626
58116,0000,1222,106,2024-12-30 07:20:21.078412
23072,0000,1221,106,2024-12-30 07:20:21.079500
01658,0000,1222,106,2024-12-30 07:20:21.080272
14773,0000,1221,106,2024-12-30 07:20:21.080974
45779,0000,1222,106,2024-12-30 07:20:21.081686
33207,0000,1222,106,2024-12-30 07:20:21.082516
36068,0000,1221,106,2024-12-30 07:20:21.083239
30157,0000,1221,106,2024-12-30 07:20:21.083942
20352,0000,1221,106,2024-12-30 07:20:21.084646
04721,0000,1222,106,2024-12-30 07:20:21.085347
67775,0000,1221,106,2024-12-30 07:20:21.086044
05751,0000,1222,106,2024-12-30 07:20:21.086776
11011,0000,1221,106,2024-12-30 07:20:21.087482
04492,0000,1221,106,2024-12-30 07:20:21.088180
10934,0000,1222,106,2024-12-30 07:20:21.088881
00759,0000,1221,106,2024-12-30 07:20:21.089580
43353,0000,1222,106,2024-12-30 07:20:21.090279
46646,0001,1222,106,2024-12-30 07:20:21.090991
06227,0000,1222,106,2024-12-30 07:20:21.091693
05360,0000,1222,106,2024-12-30 07:20:21.092396
01538,0000,1222,106,2024-12-30 07:20:21.093101
62399,0000,1222,106,2024-12-30 07:20:21.093797
10106,0000,1221,106,2024-12-30 07:20:21.094503
03055,0000,1222,106,2024-12-30 07:20:21.095209
55132,0000,1222,106,2024-12-30 07:20:21.095910
09337,0000,1222,106,2024-12-30 07:20:21.096619
00663,0000,1222,106,2024-12-30 07:20:21.097323
49133,0000,1222,106,2024-12-30 07:20:21.098026
05518,0000,1222,106,2024-12-30 07:20:21.098745
02134,0000,1222,106,2024-12-30 07:20:21.099446
07024,0000,1222,106,2024-12-30 07:20:21.100146
59134,0000,1222,106,2024-12-30 07:20:21.100843
16288,0000,1221,106,2024-12-30 07:20:21.101545
04670,0000,1222,106,2024-12-30 07:20:21.102243
05493,0000,1222,106,2024-12-30 07:20:21.102951
10089,0000,1221,106,2024-12-30 07:20:21.103650
10141,0000,1222,106,2024-12-30 07:20:21.104349
13798,0000,1222,106,2024-12-30 07:20:21.105052
00090,0000,1222,106,2024-12-30 07:20:21.105750
02713,0000,1222,106,2024-12-30 07:20:21.106464
05509,0000,1222,106,2024-12-30 07:20:21.107169
04699,0000,1222,106,2024-12-30 07:20:21.107870
46257,0000,1222,106,2024-12-30 07:20:21.108570
11012,0000,1222,106,2024-12-30 07:20:21.109269
