DIST,AMP,TEMP,VOLT,Timestamp
10959,0000,1188,106,2024-12-30 00:17:32.416617
00830,0000,1189,106,2024-12-30 00:17:32.417384
04572,0000,1188,106,2024-12-30 00:17:32.418086
53152,0000,1189,106,2024-12-30 00:17:32.418819
02889,0000,1188,106,2024-12-30 00:17:32.419524
02309,0000,1188,106,2024-12-30 00:17:32.420227
02718,0000,1188,106,2024-12-30 00:17:32.420924
04595,0000,1188,106,2024-12-30 00:17:32.421619
46546,0000,1188,106,2024-12-30 00:17:32.422321
28740,0000,1188,106,2024-12-30 00:17:32.423030
04529,0000,1189,106,2024-12-30 00:17:32.423729
19576,0000,1189,106,2024-12-30 00:17:32.424429
57305,0001,1188,106,2024-12-30 00:17:32.425129
02917,0000,1189,106,2024-12-30 00:17:32.425826
26971,0000,1189,106,2024-12-30 00:17:32.426556
05359,0000,1188,106,2024-12-30 00:17:32.427316
58228,0000,1189,106,2024-12-30 00:17:32.428070
55095,0000,1188,106,2024-12-30 00:17:32.428836
02683,0000,1189,106,2024-12-30 00:17:32.429555
51802,0000,1188,106,2024-12-30 00:17:32.430255
17110,0000,1189,106,2024-12-30 00:17:32.430998
04653,0000,1188,106,2024-12-30 00:17:32.431765
04672,0000,1188,106,2024-12-30 00:17:32.432469
04944,0000,1188,106,2024-12-30 00:17:32.433176
03879,0000,1188,106,2024-12-30 00:17:32.433878
19323,0000,1189,106,2024-12-30 00:17:32.434598
02770,0000,1188,106,2024-12-30 00:17:32.435300
23061,0000,1189,106,2024-12-30 00:17:32.435998
53996,0000,1188,106,2024-12-30 00:17:32.436696
48020,0000,1188,106,2024-12-30 00:17:32.437395
08504,0000,1189,106,2024-12-30 00:17:32.438093
39505,0000,1189,106,2024-12-30 00:17:32.438802
00666,0000,1189,106,2024-12-30 00:17:32.439502
13830,0000,1189,106,2024-12-30 00:17:32.440203
36930,0000,1188,106,2024-12-30 00:17:32.440903
27278,0000,1189,106,2024-12-30 00:17:32.441602
37835,0000,1188,106,2024-12-30 00:17:32.442307
26605,0000,1189,106,2024-12-30 00:17:32.443051
02922,0000,1189,106,2024-12-30 00:17:32.443770
00877,0000,1189,106,2024-12-30 00:17:32.444495
04660,0000,1189,106,2024-12-30 00:17:32.445270
04493,0000,1189,106,2024-12-30 00:17:32.446292
24014,0000,1189,106,2024-12-30 00:17:32.447089
32798,0000,1189,106,2024-12-30 00:17:32.447909
63478,0000,1189,106,2024-12-30 00:17:32.448619
02759,0000,1189,106,2024-12-30 00:17:32.449318
26508,0000,1189,106,2024-12-30 00:17:32.450020
56470,0000,1188,106,2024-12-30 00:17:32.450739
