DIST,AMP,TEMP,VOLT,Timestamp
05462,0000,1193,106,2024-12-29 20:39:56.629027
01441,0000,1193,106,2024-12-29 20:39:56.629798
39466,0000,1193,106,2024-12-29 20:39:56.630556
28945,0000,1194,106,2024-12-29 20:39:56.631267
46462,0000,1194,106,2024-12-29 20:39:56.631964
12149,0000,1193,106,2024-12-29 20:39:56.632661
18243,0000,1193,106,2024-12-29 20:39:56.633355
31599,0000,1193,106,2024-12-29 20:39:56.634057
22796,0000,1193,106,2024-12-29 20:39:56.634767
03859,0000,1194,106,2024-12-29 20:39:56.635468
01461,0001,1193,106,2024-12-29 20:39:56.636166
01550,0000,1193,106,2024-12-29 20:39:56.636864
14686,0000,1194,106,2024-12-29 20:39:56.637563
02911,0001,1193,106,2024-12-29 20:39:56.638261
14442,0001,1193,106,2024-12-29 20:39:56.638968
59194,0000,1193,106,2024-12-29 20:39:56.639665
09423,0000,1194,106,2024-12-29 20:39:56.640363
03250,0000,1193,106,2024-12-29 20:39:56.641075
02127,0000,1193,106,2024-12-29 20:39:56.641826
02074,0000,1194,106,2024-12-29 20:39:56.642605
01696,0000,1193,106,2024-12-29 20:39:56.643384
27049,0000,1193,106,2024-12-29 20:39:56.644105
13777,0000,1193,106,2024-12-29 20:39:56.644805
03114,0000,1194,106,2024-12-29 20:39:56.645514
07954,0000,1193,106,2024-12-29 20:39:56.646272
49162,0000,1194,106,2024-12-29 20:39:56.647013
18380,0000,1193,106,2024-12-29 20:39:56.647722
04707,0000,1193,106,2024-12-29 20:39:56.648427
03128,0000,1193,106,2024-12-29 20:39:56.649123
02314,0000,1193,106,2024-12-29 20:39:56.649819
41751,0000,1193,106,2024-12-29 20:39:56.650531
03880,0000,1193,106,2024-12-29 20:39:56.651231
25206,0001,1193,106,2024-12-29 20:39:56.651927
22192,0000,1194,106,2024-12-29 20:39:56.652628
02174,0000,1193,106,2024-12-29 20:39:56.653325
00710,0000,1194,106,2024-12-29 20:39:56.654025
01303,0000,1193,106,2024-12-29 20:39:56.654734
23657,0000,1193,106,2024-12-29 20:39:56.655434
