DIST,AMP,TEMP,VOLT,Timestamp
01901,0000,1179,106,2024-12-30 01:16:30.733469
24877,0000,1179,106,2024-12-30 01:16:30.734240
04809,0000,1179,106,2024-12-30 01:16:30.734981
06274,0000,1179,106,2024-12-30 01:16:30.735689
30913,0000,1179,106,2024-12-30 01:16:30.736392
03863,0000,1178,106,2024-12-30 01:16:30.737098
05407,0000,1179,106,2024-12-30 01:16:30.737809
01572,0000,1179,106,2024-12-30 01:16:30.738537
00726,0000,1179,106,2024-12-30 01:16:30.739237
10944,0000,1179,106,2024-12-30 01:16:30.739941
22834,0001,1179,106,2024-12-30 01:16:30.740643
01574,0000,1179,106,2024-12-30 01:16:30.741341
28155,0000,1179,106,2024-12-30 01:16:30.742041
31473,0000,1179,106,2024-12-30 01:16:30.742750
04428,0000,1179,106,2024-12-30 01:16:30.743457
24012,0000,1179,106,2024-12-30 01:16:30.744228
03752,0000,1179,106,2024-12-30 01:16:30.744977
00538,0000,1179,106,2024-12-30 01:16:30.745753
50841,0000,1179,106,2024-12-30 01:16:30.746490
04596,0000,1179,106,2024-12-30 01:16:30.747192
50628,0000,1179,106,2024-12-30 01:16:30.747916
60982,0001,1179,106,2024-12-30 01:16:30.748657
36985,0000,1179,106,2024-12-30 01:16:30.749356
03020,0000,1179,106,2024-12-30 01:16:30.750056
57386,0000,1179,106,2024-12-30 01:16:30.750778
44099,0000,1179,106,2024-12-30 01:16:30.751492
19124,0000,1179,106,2024-12-30 01:16:30.752196
40842,0000,1179,106,2024-12-30 01:16:30.752899
04511,0000,1179,106,2024-12-30 01:16:30.753602
03032,0000,1179,106,2024-12-30 01:16:30.754303
00802,0000,1179,106,2024-12-30 01:16:30.755015
28501,0000,1179,106,2024-12-30 01:16:30.755714
00969,0000,1179,106,2024-12-30 01:16:30.756409
14711,0000,1179,106,2024-12-30 01:16:30.757103
24211,0000,1179,106,2024-12-30 01:16:30.757796
02657,0000,1179,106,2024-12-30 01:16:30.758503
48790,0000,1179,106,2024-12-30 01:16:30.759207
26465,0000,1179,106,2024-12-30 01:16:30.759932
03802,0000,1179,106,2024-12-30 01:16:30.760641
20672,0000,1179,106,2024-12-30 01:16:30.761375
02268,0000,1179,106,2024-12-30 01:16:30.762156
33980,0000,1179,106,2024-12-30 01:16:30.763141
22518,0000,1179,106,2024-12-30 01:16:30.763888
49594,0000,1179,106,2024-12-30 01:16:30.764692
05043,0000,1179,106,2024-12-30 01:16:30.765404
02719,0000,1179,106,2024-12-30 01:16:30.766104
02783,0000,1179,106,2024-12-30 01:16:30.766836
03109,0000,1179,106,2024-12-30 01:16:30.767552
11751,0000,1179,106,2024-12-30 01:16:30.768249
03622,0000,1179,106,2024-12-30 01:16:30.768949
20051,0000,1179,106,2024-12-30 01:16:30.769642
03868,0000,1179,106,2024-12-30 01:16:30.770338
03136,0000,1179,106,2024-12-30 01:16:30.771046
37770,0000,1179,106,2024-12-30 01:16:30.771751
03672,0000,1179,106,2024-12-30 01:16:30.772453
45714,0001,1179,106,2024-12-30 01:16:30.773150
13683,0000,1179,106,2024-12-30 01:16:30.773846
23584,0000,1179,106,2024-12-30 01:16:30.774552
03942,0000,1179,106,2024-12-30 01:16:30.775250
16989,0000,1179,106,2024-12-30 01:16:30.775947
09381,0000,1179,106,2024-12-30 01:16:30.776646
05394,0000,1179,106,2024-12-30 01:16:30.777339
24757,0000,1179,106,2024-12-30 01:16:30.778031
49826,0000,1179,106,2024-12-30 01:16:30.778742
01350,0000,1179,106,2024-12-30 01:16:30.779435
