DIST,AMP,TEMP,VOLT,Timestamp
00000,0317,1200,106,2024-12-30 04:06:55.392013
00002,0320,1200,106,2024-12-30 04:06:55.408373
04350,0000,1199,106,2024-12-30 04:06:55.423954
02213,0000,1200,106,2024-12-30 04:06:55.439917
02285,0000,1200,106,2024-12-30 04:06:55.455867
12138,0001,1200,106,2024-12-30 04:06:55.471852
34496,0000,1199,106,2024-12-30 04:06:55.504744
02282,0000,1200,106,2024-12-30 04:06:55.519948
22540,0000,1199,106,2024-12-30 04:06:55.535905
19150,0000,1200,106,2024-12-30 04:06:55.551841
04422,0000,1200,106,2024-12-30 04:06:55.567831
13934,0000,1199,106,2024-12-30 04:06:55.583821
27252,0000,1200,106,2024-12-30 04:06:55.599821
03722,0000,1200,106,2024-12-30 04:06:55.615823
01492,0000,1199,106,2024-12-30 04:06:55.631810
01451,0000,1199,106,2024-12-30 04:06:55.663322
01292,0000,1199,106,2024-12-30 04:06:55.679810
09825,0000,1200,106,2024-12-30 04:06:55.695797
01423,0000,1199,106,2024-12-30 04:06:55.711802
49154,0000,1199,106,2024-12-30 04:06:55.727794
63329,0000,1199,106,2024-12-30 04:06:55.743806
01873,0000,1199,106,2024-12-30 04:06:55.759788
05353,0000,1199,106,2024-12-30 04:06:55.775789
04438,0000,1199,106,2024-12-30 04:06:55.791780
00461,0000,1200,106,2024-12-30 04:06:55.807789
03864,0000,1200,106,2024-12-30 04:06:55.839716
54766,0000,1200,106,2024-12-30 04:06:55.855777
17572,0000,1200,106,2024-12-30 04:06:55.871779
40126,0000,1199,106,2024-12-30 04:06:55.887770
03298,0000,1200,106,2024-12-30 04:06:55.903836
00910,0000,1200,106,2024-12-30 04:06:55.919768
03758,0000,1199,106,2024-12-30 04:06:55.935756
04457,0000,1199,106,2024-12-30 04:06:55.951757
05197,0000,1199,106,2024-12-30 04:06:55.967752
52337,0000,1199,106,2024-12-30 04:06:55.999348
04566,0000,1199,106,2024-12-30 04:06:56.015749
50863,0000,1199,106,2024-12-30 04:06:56.031730
33918,0000,1200,106,2024-12-30 04:06:56.047737
02664,0000,1199,106,2024-12-30 04:06:56.063731
13326,0000,1200,106,2024-12-30 04:06:56.079733
46559,0000,1199,106,2024-12-30 04:06:56.095727
36133,0000,1199,106,2024-12-30 04:06:56.111725
03441,0000,1199,106,2024-12-30 04:06:56.127721
39276,0000,1199,106,2024-12-30 04:06:56.143723
30554,0000,1199,106,2024-12-30 04:06:56.175710
02018,0000,1199,106,2024-12-30 04:06:56.191704
43068,0001,1199,106,2024-12-30 04:06:56.207695
04705,0000,1199,106,2024-12-30 04:06:56.223700
11749,0000,1199,106,2024-12-30 04:06:56.239709
18604,0000,1199,106,2024-12-30 04:06:56.255695
04420,0000,1199,106,2024-12-30 04:06:56.271686
05221,0001,1199,106,2024-12-30 04:06:56.287687
00649,0000,1200,106,2024-12-30 04:06:56.303690
18520,0000,1199,106,2024-12-30 04:06:56.335379
09505,0000,1199,106,2024-12-30 04:06:56.351674
18373,0000,1199,106,2024-12-30 04:06:56.367669
20811,0000,1199,106,2024-12-30 04:06:56.383670
28212,0000,1199,106,2024-12-30 04:06:56.399671
16278,0000,1199,106,2024-12-30 04:06:56.415673
15468,0000,1199,106,2024-12-30 04:06:56.431656
17116,0000,1199,106,2024-12-30 04:06:56.447648
20070,0000,1199,106,2024-12-30 04:06:56.463649
02909,0000,1199,106,2024-12-30 04:06:56.495022
